ID,Label,Industry
AMPY,AMPY,Oil
APA,APA,Oil
AR,AR,Oil
ARIS,ARIS,Oil
BATL,BATL,Oil
BRN,BRN,Oil
CEI,CEI,Oil
CIVI,CIVI,Oil
CKX,CKX,Oil
CLB,CLB,Oil
COP,COP,Oil
CPE,CPE,Oil
CRC,CRC,Oil
CRGY,CRGY,Oil
CRK,CRK,Oil
CTRA,CTRA,Oil
CVI,CVI,Oil
CVX,CVX,Oil
D,D,Oil
DEN,DEN,Oil
DINO,DINO,Oil
DK,DK,Oil
DO,DO,Oil
DVN,DVN,Oil
DWSN,DWSN,Oil
EGY,EGY,Oil
ENSV,ENSV,Oil
EOG,EOG,Oil
EP,EP,Oil
EPM,EPM,Oil
EQT,EQT,Oil
ESTE,ESTE,Oil
FRHC,FRHC,Oil
GBR,GBR,Oil
GPOR,GPOR,Oil
GTE,GTE,Oil
HAL,HAL,Oil
HES,HES,Oil
HESM,HESM,Oil
HLX,HLX,Oil
HNRG,HNRG,Oil
HP,HP,Oil
HUSA,HUSA,Oil
ICD,ICD,Oil
KNTK,KNTK,Oil
KOS,KOS,Oil
KWR,KWR,Oil
LBRT,LBRT,Oil
LPI,LPI,Oil
MPC,MPC,Oil
MRO,MRO,Oil
MTDR,MTDR,Oil
MUR,MUR,Oil
NEX,NEX,Oil
NGS,NGS,Oil
NINE,NINE,Oil
NOG,NOG,Oil
OGS,OGS,Oil
OII,OII,Oil
OXY,OXY,Oil
PARR,PARR,Oil
PBF,PBF,Oil
PDCE,PDCE,Oil
PED,PED,Oil
PHX,PHX,Oil
PNRG,PNRG,Oil
PSX,PSX,Oil
PTEN,PTEN,Oil
PUMP,PUMP,Oil
PXD,PXD,Oil
REI,REI,Oil
REPX,REPX,Oil
RNGR,RNGR,Oil
RRC,RRC,Oil
SBOW,SBOW,Oil
SD,SD,Oil
SHBI,SHBI,Oil
SM,SM,Oil
SND,SND,Oil
STR,STR,Oil
SWN,SWN,Oil
TALO,TALO,Oil
TPET,TPET,Oil
TRGP,TRGP,Oil
TTI,TTI,Oil
TXMD,TXMD,Oil
VLO,VLO,Oil
VNOM,VNOM,Oil
VTLE,VTLE,Oil
VTS,VTS,Oil
WDFC,WDFC,Oil
WTI,WTI,Oil
WTTR,WTTR,Oil
XOM,XOM,Oil
