ID,Label,Industry
AMPY,AMPY,Oil
APA,APA,Oil
AR,AR,Oil
ARIS,ARIS,Oil
AXAS,AXAS,Oil
BATL,BATL,Oil
BCEI,BCEI,Oil
BRN,BRN,Oil
CEI,CEI,Oil
CIVI,CIVI,Oil
CKX,CKX,Oil
CNX,CNX,Oil
COG,COG,Oil
COP,COP,Oil
CPE,CPE,Oil
CRC,CRC,Oil
CRGY,CRGY,Oil
CRK,CRK,Oil
CTRA,CTRA,Oil
CVI,CVI,Oil
CXO,CXO,Oil
DEN,DEN,Oil
DK,DK,Oil
DVN,DVN,Oil
DWSN,DWSN,Oil
EGY,EGY,Oil
ENSV,ENSV,Oil
EOG,EOG,Oil
EPM,EPM,Oil
EQT,EQT,Oil
ESTE,ESTE,Oil
FRHC,FRHC,Oil
FTSI,FTSI,Oil
GBR,GBR,Oil
GDP,GDP,Oil
GPOR,GPOR,Oil
GTE,GTE,Oil
HAL,HAL,Oil
HES,HES,Oil
HESM,HESM,Oil
HFC,HFC,Oil
HLX,HLX,Oil
HNRG,HNRG,Oil
HP,HP,Oil
HPR,HPR,Oil
HUSA,HUSA,Oil
ICD,ICD,Oil
KOS,KOS,Oil
KWR,KWR,Oil
LBRT,LBRT,Oil
LPI,LPI,Oil
MCF,MCF,Oil
MNRL,MNRL,Oil
MPC,MPC,Oil
MRO,MRO,Oil
MTDR,MTDR,Oil
MUR,MUR,Oil
NES,NES,Oil
NEX,NEX,Oil
NGS,NGS,Oil
NINE,NINE,Oil
NOG,NOG,Oil
OGS,OGS,Oil
OII,OII,Oil
OXY,OXY,Oil
PARR,PARR,Oil
PBF,PBF,Oil
PDCE,PDCE,Oil
PE,PE,Oil
PED,PED,Oil
PHX,PHX,Oil
PNRG,PNRG,Oil
PSX,PSX,Oil
PTEN,PTEN,Oil
PUMP,PUMP,Oil
PXD,PXD,Oil
QEP,QEP,Oil
REI,REI,Oil
REPX,REPX,Oil
RNGR,RNGR,Oil
SBOW,SBOW,Oil
SD,SD,Oil
SHBI,SHBI,Oil
SM,SM,Oil
SND,SND,Oil
SWN,SWN,Oil
TALO,TALO,Oil
TGC,TGC,Oil
TREC,TREC,Oil
TRGP,TRGP,Oil
TTI,TTI,Oil
TXMD,TXMD,Oil
VEI,VEI,Oil
VLO,VLO,Oil
WDFC,WDFC,Oil
WLL,WLL,Oil
WPX,WPX,Oil
WTI,WTI,Oil
WTTR,WTTR,Oil
XEC,XEC,Oil
XOM,XOM,Oil
